	complexity.dist_spec_init	complexity.fro_dist	complexity.fro_over_spec	complexity.inverse_margin	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_prod_of_fro_over_margin	complexity.log_prod_of_spec	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_fro	complexity.log_sum_of_fro_over_margin	complexity.log_sum_of_spec	complexity.log_sum_of_spec_over_margin	complexity.pacbayes_flatness	complexity.pacbayes_init	complexity.pacbayes_mag_flatness	complexity.pacbayes_mag_init	complexity.pacbayes_mag_orig	complexity.pacbayes_orig	complexity.param_norm	complexity.params	complexity.path_norm	complexity.path_norm_over_margin	cross_entropy	data_seed	epoch	experiment_id	gen.gap	gen.train_acc	gen.val_acc	hp.lr	hp.model_depth	hp.model_width	index	is.converged	is.high_train_accuracy	is.last_epoch	repeat_id	seed	train_dataset_size
24	33.0073	2282.83	2426.12	0.023838	98.9803	47.779	178.167	174.431	58.0982	54.3617	9.03346	8.9167	5.2813	5.16454	62.0459	35430.9	7.11111	2.98974e+06	4.04085e+06	151988	9797.11	2895530	113.392	2.70304	0.00964807	42	130	4108024635023438784	0.48602	0.99792	0.5119	0.001	5	10	24	True	True	True	1590114153814073327	1	6250
26	27.0516	2361.05	1739.58	0.0374558	87.0258	48.5907	113.273	109.988	37.8181	34.5335	8.65937	8.49514	4.88664	4.72241	64	37797.6	6.1774	1.53683e+06	1.97712e+06	121197	7573.49	1516030	308.791	11.566	0.00967536	42	22	-960831693199451593	0.4707	1	0.5293	0.003162	3	10	26	True	True	True	1590113328440067677	0	6250
27	31.2992	2194.94	2092.42	0.0415093	102.82	46.8502	149.496	146.314	49.7731	46.5912	9.00793	8.88555	5.17245	5.05007	62.0459	34067.6	3.31992	5.01561e+06	7.222e+06	164008	10572	5629230	13.0764	0.542792	0.00954844	42	19	-5507333751871766013	0.43224	0.99984	0.5676	0.01	4	16	27	True	True	True	1590113728229959619	4	6250
28	40.6601	3129.45	3523.74	0.0302309	122.8	55.9415	221.468	217.969	72.1595	68.6606	9.46568	9.37361	5.53652	5.44444	64	50092.1	4.16095	6.17875e+06	8.92881e+06	241299	15079.9	7014380	34.4802	1.04237	0.00968849	42	121	-1144163114263428380	0.47256	0.99936	0.5268	0.001585	6	14	28	True	True	True	1590113684196251295	0	6250
29	28.4599	2282.65	1706.55	0.0439914	92.3761	47.777	115.482	112.358	38.9548	35.831	8.76983	8.61364	4.94347	4.78728	64	36543.1	4.55111	2.92704e+06	3.90098e+06	136554	8533.35	2962430	54.84	2.41249	0.00937545	42	17	-5125843615822465566	0.4273	1	0.5727	0.01	3	14	29	True	True	True	1590112977634594590	0	6250
30	27.9343	2764.67	2032.26	0.0422437	97.8049	52.5802	117.42	114.256	39.0897	35.9254	8.86673	8.70851	4.95022	4.792	64	44255.6	5.04278	3.00052e+06	3.91739e+06	153074	9565.8	2962430	125.087	5.28414	0.00999529	42	18	3525081532476637291	0.4389	1	0.5611	0.00631	3	14	30	True	True	True	1590113659183786173	4	6250
33	41.3467	2240.42	2554.58	0.0311414	107.436	47.3331	211.672	208.203	70.3365	66.8673	9.20791	9.11662	5.48855	5.39725	58.397	32729.2	3.51734	4.4213e+06	6.52871e+06	168534	11542.6	5157330	14.9541	0.465692	0.00869963	42	80	-5887905545788027288	0.45186	0.99936	0.5475	0.003162	6	12	33	True	True	True	1590114688343408520	3	6250
35	49.0392	2157.04	1655.7	inf	101.046	46.4439	205.174	inf	72.5984	inf	9.0369	inf	5.54807	inf	53.4988	28870.5	3.34367	5.87203e+06	8.58992e+06	136580	10210.3	7014380	7.39283	inf	0.247502	42	300	8862306381679044440	0.40728	0.89408	0.4868	0.01	6	14	35	False	False	True	1590114210779756738	4	6250
42	39.3613	2671.34	2886.3	0.0315699	107.744	51.685	212.156	208.701	69.2358	65.7803	9.22064	9.1297	5.45958	5.36865	60.18	40211.1	4.74684	3.25313e+06	4.56592e+06	174675	11608.8	3585280	91.0369	2.87402	0.0099791	42	143	-4508936653500366188	0.48678	0.99968	0.5129	0.001	6	10	42	True	True	True	1590114382167737976	1	6250
44	47.0216	1761.29	1435.32	0.0412657	87.882	41.9678	196.225	193.038	69.2956	66.1079	8.80141	8.71752	5.46116	5.37727	53.4988	23577.5	3.87787	3.17586e+06	4.49633e+06	103317	7723.24	3585280	7.72292	0.318692	0.0093801	42	66	-8999065712151771232	0.45776	0.99936	0.5416	0.01	6	10	44	True	True	True	1590113856497456223	1	6250
45	42.8302	2798.56	3189.94	0.0331443	123.5	52.9014	221.042	217.635	73.3226	69.9157	9.45449	9.36484	5.56713	5.47747	62.0459	43430.6	3.16049	7.60844e+06	1.14792e+07	236606	15252.3	9156430	12.418	0.411585	0.00972402	42	67	8269298200742140557	0.45078	0.99968	0.5489	0.003162	6	16	45	True	True	True	1590115860703680740	4	6250
46	33.1468	3403.11	1416.49	0.0352407	86.0062	58.3362	82.512	79.1664	28.7724	25.4268	8.53277	8.2938	4.69423	4.45526	80.6845	68665.5	10.9113	925924	1.08569e+06	149228	7397.07	826280	1178.87	41.5442	0.00993479	42	116	-5818915736647638061	0.4386	1	0.5614	0.001	2	10	46	True	True	True	1590114520358810091	3	6250
47	41.6239	1886.79	2101.08	0.0380688	97.0856	43.4372	204.823	201.555	68.841	65.5726	9.02767	8.94166	5.44919	5.36318	55.0607	25992.8	4	3.15419e+06	4.59125e+06	129766	9425.62	3585280	16.1634	0.615321	0.00973543	42	107	1817495499038860681	0.46088	0.99968	0.5388	0.003162	6	10	47	True	True	True	1590114527108615259	3	6250
49	27.7137	1724.8	1676.94	0.0400366	81.7074	41.5307	139.544	136.326	45.9082	42.6903	8.62517	8.5014	5.0238	4.90003	56.692	24466.4	4.26223	1.34297e+06	1.81981e+06	94641.2	6676.1	1414630	140.369	5.61991	0.00971262	42	26	6667259706609207292	0.46718	0.99968	0.5325	0.003162	4	8	49	True	True	True	1590113446489380345	1	6250
50	29.1116	2291.65	1696.85	0.0446015	92.3807	47.8711	115.435	112.325	39.018	35.908	8.76748	8.61198	4.94663	4.79113	60.18	34498.6	4.43943	2.92526e+06	3.89638e+06	128418	8534.2	2962430	53.125	2.36945	0.00978402	42	17	-5125843615822465566	0.4158	1	0.5842	0.01	3	14	50	True	True	True	1590113143476431417	2	6250
51	32.9814	2986.84	1260.17	0.0371937	82.0297	54.652	81.4996	78.208	28.5486	25.257	8.46046	8.22534	4.67825	4.44313	64	47810.3	8.65847	920729	1.08786e+06	107683	6728.87	826280	694.613	25.8352	0.00997373	42	49	-9142362719294473386	0.4024	1	0.5976	0.003162	2	10	51	True	True	True	1590113555208558148	2	6250
53	28.1204	3708.12	2711.31	0.036021	110.29	60.8943	121.61	118.287	40.0458	36.7222	9.07625	8.91007	4.99802	4.83184	72.8178	67525.1	5.22449	3.78791e+06	4.93323e+06	221459	12164	3865630	288.524	10.3929	0.00986553	42	17	-8900944018555765171	0.4564	1	0.5436	0.003162	3	16	53	True	True	True	1590113698829260939	2	6250
54	42.467	2435.21	2833.24	0.0350097	114.812	49.3478	216.362	213.01	71.9275	68.5754	9.33132	9.2431	5.53042	5.4422	56.692	34535	3.62273	5.93347e+06	8.8864e+06	186846	13181.8	7014380	13.2623	0.464307	0.0088857	42	86	-1831960413689477244	0.45244	0.99984	0.5474	0.003162	6	14	54	True	True	True	1590113491360165750	0	6250
56	33.1054	3261.04	1389.92	0.040461	92.5141	57.1055	84.6118	81.4044	29.7838	26.5764	8.68276	8.45366	4.76647	4.53737	72.8178	59386.3	7.18577	2.38984e+06	2.89556e+06	155830	8558.86	2102030	203.318	8.22643	0.00910332	42	26	-2546047217668018735	0.3709	1	0.6291	0.01	2	16	56	True	True	True	1590113143192995566	0	6250
57	30.7067	2335.65	2250.26	0.0400635	101.487	48.3286	149.463	146.246	49.2154	45.9981	9.00669	8.88295	5.151	5.02725	58.397	34119.5	3.54325	3.98692e+06	5.58256e+06	150388	10299.7	4313080	32.0844	1.28541	0.00898935	42	21	-2289228439678869417	0.44318	0.99968	0.5565	0.00631	4	14	57	True	True	True	1590113639658837410	3	6250
58	28.8971	1550.24	1090.06	0.0455379	71.1696	39.3731	106.516	103.427	36.5933	33.5041	8.32152	8.16706	4.8254	4.67094	53.4988	20754.7	5.08731	960655	1.24745e+06	67765.1	5065.12	972830	93.4552	4.25575	0.00939782	42	23	-2959591463707652910	0.4446	1	0.5554	0.01	3	8	58	True	True	True	1590113132931365509	2	6250
59	40.9144	1816.41	1602.24	0.0367037	96.3575	42.6194	174.618	171.313	61.0593	57.7544	8.92256	8.81928	5.37384	5.27056	56.692	25764.7	7.49647	5.29671e+06	7.59941e+06	131614	9284.77	5663730	13.9633	0.512506	0.00927415	42	45	-5083040002587004113	0.4461	0.9984	0.5523	0.01	5	14	59	True	True	True	1590113804702155642	4	6250
64	27.3609	3476.55	2410.78	0.0314818	101.6	58.9623	118.443	114.985	39.1938	35.7355	8.91788	8.74496	4.95542	4.78251	80.6845	70146.9	6.48855	2.05998e+06	2.65122e+06	208238	10322.5	2179230	768.635	24.198	0.00986913	42	37	5914637055047857437	0.509	1	0.491	0.001	3	12	64	True	True	True	1590114334967373330	4	6250
65	46.7523	2069.1	2060.5	0.0363304	106.307	45.4874	209.884	206.569	72.4439	69.1288	9.16086	9.07362	5.544	5.45677	56.692	29346.2	3.81889	5.99029e+06	8.95834e+06	160193	11301.2	7014380	8.49026	0.308455	0.00920924	42	93	-127866482121014666	0.44854	0.99904	0.5505	0.00631	6	14	65	True	True	True	1590114176673564797	2	6250
66	28.7808	4596.74	3155.84	0.0299745	117.29	67.7993	123.664	120.156	40.7309	37.2235	9.17893	9.00356	5.03228	4.85691	93.3229	107266	6.42447	3.60898e+06	4.6659e+06	320979	13756.9	3865630	785.048	23.5314	0.0092232	42	32	-800326134437226231	0.4937	1	0.5063	0.001	3	16	66	True	True	True	1590114621049985483	3	6250
67	43.8528	1680.68	1661.62	0.0384122	90.9845	40.9961	199.302	196.043	68.6889	65.4295	8.88238	8.79661	5.44519	5.35941	53.4988	22499.3	3.6772	3.14124e+06	4.56556e+06	110739	8278.18	3585280	9.41299	0.361574	0.00978325	42	85	-6474181212330827612	0.4488	0.9992	0.5504	0.00631	6	10	67	True	True	True	1590167173212192266	2	6250
69	34.329	4548.67	2096.35	0.0336886	104.316	67.4438	87.7305	84.3399	30.1859	26.7953	8.90552	8.66334	4.79519	4.55301	80.6845	91772.7	8.46281	2.23422e+06	2.69142e+06	219518	10881.7	2102030	881.816	29.7072	0.00989175	42	63	-2851707175462957610	0.4228	1	0.5772	0.001585	2	16	69	True	True	True	1590114330763368037	3	6250
74	25.8164	1884.51	1424.67	0.0379866	77.6494	43.411	109.3	106.03	36.6285	33.358	8.46075	8.29722	4.82716	4.66363	64	30173	6.23781	974839	1.25656e+06	96491.7	6029.43	972830	316.957	12.0401	0.00987994	42	23	-7355835387290159384	0.472	1	0.528	0.003162	3	8	74	True	True	True	1590113567811935030	3	6250
75	32.3746	2476.51	940.324	0.040396	72.3886	49.7645	78.1018	74.8928	27.6992	24.4902	8.21776	7.98854	4.61757	4.38836	58.397	36175.9	10.24	626120	725154	76522.3	5240.1	531030	521.089	21.0499	0.0095847	42	41	3245632698784002773	0.3933	1	0.6067	0.00631	2	8	75	True	True	True	1590113528761856088	4	6250
76	45.0672	1589.94	1282.41	0.041842	79.8856	39.8741	189.724	186.55	66.6641	63.4902	8.63032	8.54679	5.3919	5.30838	50.5679	20120.7	4.40312	2.14009e+06	2.93556e+06	80698.1	6381.71	2298230	8.50925	0.356044	0.0094919	42	83	-5160728813457670496	0.46398	0.99888	0.5349	0.01	6	8	76	True	True	True	1590112977652382950	0	6250
78	33.161	2706.6	1103.74	0.0377839	78.6876	52.025	80.5037	77.2278	28.4414	25.1655	8.38932	8.15533	4.67058	4.43659	64	43326.5	7.65943	922531	1.09282e+06	99088.7	6191.74	826280	439.411	16.6027	0.00892838	42	37	5533540453786753983	0.3868	1	0.6132	0.00631	2	10	78	True	True	True	1590113230027341043	1	6250
79	32.5324	4014.8	1853.81	0.0337283	97.5536	63.3624	86.0304	82.6409	29.658	26.2686	8.78408	8.54198	4.75749	4.51539	75.3071	75606.6	8.86101	1.72759e+06	2.07437e+06	179190	9516.7	1611780	872.584	29.4308	0.00970192	42	67	-1571988516828905522	0.4181	1	0.5819	0.001585	2	14	79	True	True	True	1590113684198263401	0	6250
82	27.6207	1988.54	1490.68	0.0403326	82.2975	44.5931	111.516	108.306	37.5743	34.3637	8.57154	8.41101	4.87445	4.71392	64	31837.5	5.17815	1.52016e+06	1.98308e+06	108387	6772.88	1516030	138.327	5.5791	0.00956471	42	18	-2691622468533697284	0.448	1	0.552	0.00631	3	10	82	True	True	True	1590114074861547173	2	6250
83	41.4165	1673.96	1793.74	0.0382165	87.7936	40.914	197.817	194.553	66.6293	63.3648	8.84331	8.7574	5.39099	5.30508	52.0024	21783.2	4	2.05786e+06	2.93198e+06	100226	7707.72	2298230	19.0114	0.72655	0.0097843	42	116	-1252705006775983989	0.47048	0.99968	0.5292	0.003162	6	8	83	True	True	True	1590114433890763427	3	6250
85	34.5034	3100.84	3420.15	0.0276263	121.527	55.6852	190.103	186.514	61.7002	58.1112	9.40646	9.2943	5.39387	5.28171	66.0479	51221.8	8.46281	7.64955e+06	1.05265e+07	243881	14768.7	7392830	48.3205	1.33492	0.00994893	42	72	-7042261061882196347	0.4741	0.9984	0.5243	0.001585	5	16	85	True	True	True	1590114846807342294	3	6250
93	28.4826	4585.72	3173.25	0.0306618	117.137	67.718	123.663	120.178	40.6243	37.1395	9.17887	9.00464	5.02694	4.85271	93.3229	107009	6.11786	3.58299e+06	4.63972e+06	320144	13721.1	3865630	784.992	24.0692	0.00939362	42	32	-800326134437226231	0.5051	1	0.4949	0.001	3	16	93	True	True	True	1590114230375467615	1	6250
95	32.3382	2665.46	1056.11	0.0370863	74.9798	51.6281	78.9754	75.6809	27.7905	24.496	8.28016	8.04484	4.62409	4.38877	62.0459	41366.1	9.6288	604582	703195	87225.8	5621.97	531030	858.353	31.8331	0.00858247	42	60	4533618513740012934	0.4107	1	0.5893	0.003162	2	8	95	True	True	True	1590113459742462681	1	6250
96	40.8582	1937.04	2182.95	0.0349369	97.864	44.0118	205.404	202.05	68.6511	65.2969	9.04297	8.9547	5.4442	5.35593	55.0607	26684.5	3.76125	3.11492e+06	4.54281e+06	131855	9577.37	3585280	17.3429	0.605907	0.00916966	42	78	1817495499038860681	0.4638	1	0.5362	0.003162	6	10	96	True	True	True	1590114928507426839	4	6250
99	35.5855	1719.69	1864.7	0.029701	90.7781	41.4692	172.858	169.341	57.7832	54.2666	8.86754	8.75764	5.27146	5.16157	55.0607	23692.6	8.46281	3.01823e+06	4.1487e+06	113455	8240.66	2895530	25.791	0.766019	0.00977519	42	68	-7816096414355022837	0.4667	0.9984	0.5317	0.003162	5	10	99	True	True	True	1590113328439802671	0	6250
100	39.9855	2696.55	3042.87	0.0298921	113.203	51.9283	215.759	212.249	70.5202	67.01	9.31546	9.22309	5.49338	5.40101	60.18	40590.3	4	4.48113e+06	6.48497e+06	192823	12815	5157330	33.8916	1.01309	0.00985632	42	156	-661802221272114476	0.46402	0.99872	0.5347	0.001585	6	12	100	True	True	True	1590113684195892604	0	6250
101	29.0536	3604.5	3198.2	0.0357205	114.73	60.0375	155.074	151.742	50.0621	46.7301	9.2225	9.09434	5.18356	5.05541	72.8178	65638.8	4.43943	4.08569e+06	5.47881e+06	239647	13163	4313080	360.191	12.8662	0.00901738	42	27	8073524614828840347	0.4901	1	0.5099	0.001585	4	14	101	True	True	True	1590114239576389550	4	6250
104	29.5573	4100.53	3625.22	0.0347695	122.672	64.0354	158.22	154.861	50.997	47.638	9.34349	9.2143	5.21952	5.09033	77.9263	79905.6	4.55111	5.35018e+06	7.17562e+06	293189	15048.5	5629230	348.682	12.1235	0.00942248	42	25	-4279180479798122718	0.4865	1	0.5135	0.001585	4	16	104	True	True	True	1590113683882104417	0	6250
105	27.4803	2673.38	1901.96	0.0326337	90.4416	51.7047	114.399	110.977	38.1678	34.7454	8.71569	8.54457	4.90412	4.733	75.3071	50352	6.48855	1.49255e+06	1.91501e+06	154018	8179.68	1516030	538.003	17.557	0.00860853	42	30	981211836129003067	0.4859	1	0.5141	0.001585	3	10	105	True	True	True	1590113880445384086	2	6250
107	33.0555	3635.99	1603	0.0361366	91.3349	60.2992	84.2899	80.9695	29.26	25.9396	8.65977	8.42259	4.72906	4.49189	75.3071	68474.9	8.75886	1.2784e+06	1.52393e+06	157075	8342.06	1186530	940.225	33.9766	0.00973466	42	75	-10688740159849512	0.4244	1	0.5756	0.001585	2	12	107	True	True	True	1590113669701892715	0	6250
109	32.3808	3199.24	1376.51	0.035896	84.2923	56.5619	82.111	78.7839	28.6058	25.2787	8.50413	8.26648	4.68233	4.44468	66.0479	52846.7	10.24	921198	1.08539e+06	117342	7105.2	826280	984.74	35.3482	0.00988276	42	79	426248914965896853	0.4243	1	0.5757	0.001585	2	10	109	True	True	True	1590113671809639580	0	6250
111	29.2626	2004.46	1981.18	0.043509	93.87	44.7712	145.875	142.741	48.1246	44.9899	8.86869	8.74812	5.10904	4.98848	56.692	28430	4.03143	2.97403e+06	4.14474e+06	124907	8811.57	3171930	33.7065	1.46654	0.00982461	42	20	8799905969568142923	0.445	1	0.555	0.00631	4	12	111	True	True	True	1590114654207596983	3	6250
114	28.3278	1749.37	1668.17	0.0413304	81.9037	41.8255	139.625	136.439	46.0766	42.8904	8.62829	8.50574	5.03027	4.90773	58.397	25560.3	4.55111	1.36835e+06	1.8419e+06	97955.6	6708.21	1414630	146.943	6.0732	0.00959059	42	26	6667259706609207292	0.4722	1	0.5278	0.003162	4	8	114	True	True	True	1590113532281726102	2	6250
115	36.0384	1483.75	1537.54	0.0316895	81.3842	38.5194	166.516	163.064	56.2049	52.7531	8.66936	8.56149	5.22214	5.11427	50.5679	18778.2	10.24	2.00381e+06	2.69547e+06	83753.4	6623.39	1856430	30.7955	0.975893	0.00965693	42	77	9093518227723985452	0.46674	0.99824	0.5315	0.003162	5	8	115	True	True	True	1590114167151393163	4	6250
116	28.4497	2576.27	2325.06	0.0377141	96.6857	50.757	147.007	143.73	47.9384	44.6607	8.91223	8.78616	5.10188	4.97581	68.1956	43943.4	5.13243	2.15542e+06	2.86391e+06	159396	9348.12	2205780	362.127	13.6573	0.00989494	42	32	828852094380295083	0.49624	0.99984	0.5036	0.001585	4	10	116	True	True	True	1590114036632219517	3	6250
117	41.9269	2171.62	2477.82	0.0339402	106.319	46.6006	211.075	207.691	70.3859	67.0028	9.19218	9.10315	5.48985	5.40082	58.397	31724.8	3.62273	4.42401e+06	6.54458e+06	165047	11303.7	5157330	15.1037	0.512621	0.00924763	42	93	-5887905545788027288	0.46712	0.99952	0.5324	0.003162	6	12	117	True	True	True	1590113878078872826	1	6250
118	29.6209	2266.6	2276.66	0.0409962	101.19	47.6088	149.303	146.109	48.9981	45.8038	9.00052	8.87767	5.14264	5.01978	56.692	32145.2	4.03143	4.06934e+06	5.69088e+06	145143	10239.3	4313080	30.0934	1.23372	0.00983309	42	18	-2289228439678869417	0.43202	0.99952	0.5675	0.00631	4	14	118	True	True	True	1590113328748308498	0	6250
120	29.9431	4039.17	3418.15	0.034797	118.159	63.5544	156.116	152.758	50.3545	46.9962	9.26256	9.13339	5.19481	5.06565	80.6845	81495.5	4.91265	4.01208e+06	5.34614e+06	281642	13961.6	4313080	587.961	20.4593	0.00990351	42	36	1754727041327055591	0.5126	1	0.4874	0.001	4	14	120	True	True	True	1590114521571478532	4	6250
122	38.7743	1444.81	1291.87	0.040691	82.2424	38.0106	165.774	162.572	57.861	54.6593	8.64617	8.54612	5.27389	5.17384	50.5679	18285.9	5.17815	2.60217e+06	3.71571e+06	85528.7	6763.82	2895530	14.3684	0.584666	0.00935515	42	42	4549684729478210883	0.4474	0.9992	0.5518	0.01	5	10	122	True	True	True	1590112977664269682	0	6250
126	39.0942	1718.76	1618.35	0.0389219	95.7913	41.4579	174.074	170.827	60.3613	57.1151	8.90554	8.80409	5.35203	5.25058	53.4988	23008.6	5.22449	4.95194e+06	7.31603e+06	122747	9175.98	5663730	14.6165	0.568902	0.00995062	42	44	-5083040002587004113	0.44788	0.99888	0.551	0.01	5	14	126	True	True	True	1590113195992067621	1	6250
127	47.603	1841.97	1596.32	0.040854	95.2916	42.9181	201.621	198.423	71.026	67.8283	8.94339	8.85924	5.50669	5.42254	52.0024	23967.4	3.81889	4.45364e+06	6.50391e+06	118072	9080.48	5157330	6.18202	0.25256	0.00831004	42	67	-2784644901043528648	0.43004	0.99984	0.5698	0.01	6	12	127	True	True	True	1590113916350863572	3	6250
129	26.6319	2173.95	1561.05	0.0356126	80.9964	46.6257	110.496	107.161	37.0509	33.7159	8.52052	8.35377	4.84828	4.68153	66.0479	35917.1	6.82382	966006	1.23357e+06	108346	6560.41	972830	565.769	20.1485	0.00993744	42	33	4444852121170596404	0.50644	0.99984	0.4934	0.001585	3	8	129	True	True	True	1590113852246009283	4	6250
132	44.8896	1583.58	1293.73	0.0422802	80.0243	39.7942	190.077	186.914	66.7355	63.5721	8.63962	8.55637	5.39379	5.31054	53.4988	21200.6	4.55111	2.15027e+06	2.95002e+06	85670.8	6403.89	2298230	8.57763	0.362664	0.00981934	42	65	-5160728813457670496	0.4695	0.9992	0.5297	0.01	6	8	132	True	True	True	1590113656701118820	3	6250
134	47.0897	1743.78	1430.01	0.0414325	87.9934	41.7585	196.287	193.103	69.3572	66.1736	8.80303	8.71925	5.46278	5.379	52.0024	22690.8	4.03143	3.21812e+06	4.54978e+06	100682	7742.83	3585280	7.7316	0.32034	0.0092987	42	76	-8999065712151771232	0.45492	0.99952	0.5446	0.01	6	10	134	True	True	True	1590114563390275071	4	6250
135	28.1385	4292.43	3014.07	0.0338181	114.978	65.5166	122.98	119.593	40.4197	37.0329	9.14474	8.9754	5.01672	4.84738	80.6845	86604	5.61866	3.65176e+06	4.73631e+06	266680	13219.8	3865630	562.398	19.0192	0.00988602	42	26	-7410018531192978725	0.4821	1	0.5179	0.001585	3	16	135	True	True	True	1590113827164572689	1	6250
136	28.4695	1778.87	1290.82	0.0423905	78.868	42.1766	109.867	106.706	37.4314	34.2705	8.48908	8.33104	4.8673	4.70926	60.18	26783.9	5.22449	1.52413e+06	1.99697e+06	93603	6220.16	1516030	67.2648	2.85139	0.00877367	42	18	-4585854124910700937	0.426	1	0.574	0.01	3	10	136	True	True	True	1590113189434326139	3	6250
140	33.2282	2350.73	2487.38	0.0282528	99.9132	48.4843	178.569	175.002	58.2386	54.672	9.04601	8.93455	5.28569	5.17424	60.18	35387.5	7.33865	2.97045e+06	4.01395e+06	150210	9982.64	2895530	133.364	3.7679	0.009881	42	90	4108024635023438784	0.49534	0.99904	0.5037	0.001	5	10	140	True	True	True	1590113849535692791	0	6250
147	29.4394	3310.67	3138.37	0.0392056	116.002	57.5384	155.823	152.584	50.4545	47.2156	9.25128	9.1267	5.19866	5.07408	70.4499	58329.9	4	5.38311e+06	7.35177e+06	237022	13456.4	5629230	113.93	4.4667	0.00993384	42	21	-3898319721660655299	0.45314	0.99984	0.5467	0.003162	4	16	147	True	True	True	1590113756100627518	2	6250
150	32.8758	4093.49	1914.79	0.0355276	100.808	63.9804	86.9245	83.5871	29.9525	26.615	8.84795	8.60956	4.77852	4.54013	72.8178	74540.5	8.09086	2.27436e+06	2.75095e+06	185019	10162.2	2102030	606.679	21.5539	0.0097122	42	40	-5731590468595689123	0.4031	1	0.5969	0.003162	2	16	150	True	True	True	1590113767353432034	2	6250
152	44.7484	1515.38	1422.54	0.0407293	82.4057	38.9278	192.554	189.353	66.9423	63.7415	8.70479	8.62055	5.39922	5.31499	52.0024	19721.5	3.84821	2.06278e+06	2.92132e+06	88304	6790.71	2298230	11.3336	0.46161	0.00979999	42	82	1763337119348467370	0.46952	0.99952	0.53	0.00631	6	8	152	True	True	True	1590114460935022545	4	6250
154	32.2954	3785.02	1678.98	0.0333768	92.5926	61.5225	84.5752	81.1753	29.2361	25.8362	8.68015	8.4373	4.72735	4.4845	75.3071	71280.6	8.36746	1.2445e+06	1.48624e+06	161430	8573.39	1186530	1056.51	35.2627	0.00921698	42	107	6884079626664233470	0.4323	1	0.5677	0.001	2	12	154	True	True	True	1590114852582083189	4	6250
155	47.9505	2047.87	1753.82	0.0359323	102.052	45.2534	206.049	202.723	72.5032	69.177	9.05993	8.9724	5.54556	5.45804	56.692	29045.2	3.6772	5.95143e+06	8.79458e+06	147627	10414.6	7014380	6.42038	0.230699	0.00849075	42	68	8862306381679044440	0.4428	0.9992	0.5564	0.01	6	14	155	True	True	True	1590113525338284233	2	6250
156	33.3513	1741.07	1867.79	0.0302835	86.4882	41.7261	170.133	166.636	56.1586	52.6615	8.78239	8.6731	5.22069	5.11141	53.4988	23307	10.24	2.02072e+06	2.69474e+06	100066	7480.2	1856430	71.0287	2.151	0.0094846	42	81	-2048022436391706832	0.47444	0.99904	0.5246	0.001585	5	8	156	True	True	True	1590114218234692034	3	6250
159	32.1931	3333.03	1483.38	0.0367626	88.6777	57.7324	83.5685	80.2652	29.03	25.7267	8.60823	8.37229	4.71263	4.47668	75.3071	62771.2	8.00171	1.29433e+06	1.54812e+06	148070	7863.73	1186530	651.45	23.949	0.00992012	42	44	-1575375827339164790	0.4082	1	0.5918	0.003162	2	12	159	True	True	True	1590113517637451222	0	6250
162	39.647	2213.89	2353.52	0.0289784	96.3118	47.052	204.453	200.912	67.1348	63.5935	9.01792	8.92473	5.40429	5.3111	56.692	31398.2	4.87039	2.09975e+06	2.91994e+06	131489	9275.96	2298230	108.542	3.14539	0.00984194	42	214	-8450065874759005672	0.48408	0.99888	0.5148	0.001	6	8	162	True	True	True	1590115632471402395	3	6250
164	28.8519	3352.74	2913.42	0.0348047	108.526	57.9029	152.189	148.831	49.3684	46.0104	9.11151	8.98235	5.15688	5.02773	75.3071	63142.2	4.99884	2.98585e+06	3.97948e+06	221761	11777.9	3171930	534.76	18.6122	0.00975727	42	36	1341775228232666432	0.5174	1	0.4826	0.001	4	12	164	True	True	True	1590114419315475283	4	6250
166	39.6767	3711.58	3979.33	0.030543	128.201	60.9227	224.409	220.921	72.5208	69.0322	9.5431	9.45129	5.54603	5.45422	68.1956	63299.2	4.03143	6.12299e+06	8.72557e+06	280228	16435.5	7014380	86.2055	2.63297	0.00942212	42	114	-8848986184548619366	0.48	1	0.52	0.001	6	14	166	True	True	True	1590167170740374461	4	6250
168	27.4319	1700.76	1248.91	0.0399484	74.2921	41.2403	107.831	104.611	36.4776	33.2574	8.3873	8.22629	4.81961	4.6586	58.397	24850.6	7.18577	1.02554e+06	1.31069e+06	80598.6	5519.31	972830	162.587	6.4951	0.00901607	42	20	7551496049556484868	0.44764	0.99984	0.5522	0.00631	3	8	168	True	True	True	1590113287379707145	2	6250
171	32.683	3701.45	1694.72	0.0370692	94.8255	60.8395	85.3371	82.0421	29.5343	26.2393	8.73456	8.49921	4.74865	4.5133	75.3071	69707.2	10.3692	1.8292e+06	2.18583e+06	169309	8991.88	1611780	625.375	23.1822	0.00999681	42	42	2259696632740080255	0.4076	1	0.5924	0.003162	2	14	171	True	True	True	1590113743010789970	2	6250
173	28.5671	2831.31	2461.89	0.0348174	99.2867	53.2101	148.055	144.697	48.3103	44.9527	8.95252	8.82339	5.11618	4.98705	72.8178	51563.3	4.82868	2.06696e+06	2.75278e+06	179477	9857.84	2205780	597.318	20.797	0.00992182	42	34	2885509863050597092	0.5143	1	0.4857	0.001	4	10	173	True	True	True	1590113850451727387	0	6250
